,name,state,amount,count,symbol
20226,Digital FCU,NV,20900.0,1,0
20227,Digital FCU,NY,19990.0,1,0
20228,Digital FCU,AZ,17200.0,1,0
20229,Digital FCU,OH,15600.0,1,0
20230,Digital FCU,WA,15545.0,1,0
20231,Digital FCU,TN,9000.0,1,0
20232,Community Valley Bank,CA,61613273.24,487,0
20233,Community Valley Bank,UT,669900.0,2,0
20234,Community Valley Bank,AZ,125607.0,1,0
20235,Community Valley Bank,IL,78300.0,1,0
20236,Greylock FCU,MA,61516296.0,958,0
20237,Greylock FCU,NY,1089016.0,45,0
20238,Greylock FCU,VT,184904.0,8,0
20239,Greylock FCU,CT,160966.0,6,0
20240,Greylock FCU,FL,63320.0,4,0
20241,Greylock FCU,CA,41600.0,1,0
20242,CFG Community Bank,MD,61506509.19,142,0
20243,CFG Community Bank,NY,28803447.37,15,0
20244,CFG Community Bank,MI,19451577.28,23,0
20245,CFG Community Bank,OH,16199155.44,24,0
20246,CFG Community Bank,PA,15175983.93,14,0
20247,CFG Community Bank,AR,6802762.0,15,0
20248,CFG Community Bank,IN,6447476.0,6,0
20249,CFG Community Bank,NJ,6064362.03,10,0
20250,CFG Community Bank,TX,5409716.84,19,0
20251,CFG Community Bank,IL,4467610.25,9,0
20252,CFG Community Bank,DC,3997250.0,1,0
20253,CFG Community Bank,MA,3131455.0,4,0
20254,CFG Community Bank,FL,3079410.33,4,0
20255,CFG Community Bank,MS,3053236.68,13,0
20256,CFG Community Bank,AZ,2893482.0,1,0
20257,CFG Community Bank,NV,2875164.42,3,0
20258,CFG Community Bank,LA,2542546.96,13,0
20259,CFG Community Bank,NE,1637855.47,2,0
20260,CFG Community Bank,RI,1172324.27,1,0
20261,CFG Community Bank,IA,1105042.29,2,0
20262,CFG Community Bank,CO,676413.31,1,0
20263,CFG Community Bank,NH,526758.7,1,0
20264,CFG Community Bank,WI,451305.0,1,0
20265,CFG Community Bank,CT,391922.0,2,0
20266,CFG Community Bank,VA,350241.8,2,0
20267,CFG Community Bank,DE,220050.12,1,0
20268,CFG Community Bank,CA,196703.5,2,0
20269,First Metro Bank,AL,61454821.11,1099,0
20270,First Metro Bank,TN,2978161.77,40,0
20271,First Metro Bank,TX,118250.0,2,0
20272,First Metro Bank,GA,39435.0,2,0
20273,First Metro Bank,MS,23435.5,3,0
20274,First Metro Bank,FL,7500.0,1,0
20275,First Metro Bank,OH,4900.0,1,0
20276,Relyance Bank,AR,61325500.0,966,0
20277,Relyance Bank,TX,551100.0,4,0
20278,Relyance Bank,FL,316700.0,4,0
20279,Relyance Bank,LA,109700.0,3,0
20280,Relyance Bank,OK,31300.0,2,0
20281,Relyance Bank,MS,20800.0,1,0
20282,Relyance Bank,CO,500.0,1,0
20283,Settlers Bank,WI,61233195.29,366,0
20284,Settlers Bank,NY,10000000.0,1,0
20285,Settlers Bank,OH,3538919.0,1,0
20286,Settlers Bank,IL,1492392.5,7,0
20287,Settlers Bank,MI,1485688.15,3,0
20288,Settlers Bank,AZ,1212533.33,2,0
20289,Settlers Bank,CA,1015174.35,6,0
20290,Settlers Bank,NC,801700.0,4,0
20291,Settlers Bank,IA,660232.5,5,0
20292,Settlers Bank,VA,540032.0,1,0
20293,Settlers Bank,WA,512297.0,2,0
20294,Settlers Bank,MN,222000.0,2,0
20295,Settlers Bank,ID,25900.0,1,0
20296,Settlers Bank,FL,21850.0,2,0
20297,Settlers Bank,TX,6000.0,1,0
20298,United Prairie Bank,MN,61215997.21,1358,0
20299,United Prairie Bank,IA,422556.0,28,0
20300,United Prairie Bank,MI,100639.0,2,0
20301,United Prairie Bank,SD,61200.0,4,0
20302,United Prairie Bank,VA,55817.0,4,0
20303,United Prairie Bank,NE,54338.0,1,0
20304,United Prairie Bank,LA,47873.0,1,0
20305,United Prairie Bank,CO,41633.0,2,0
20306,United Prairie Bank,MT,21895.0,1,0
20307,United Prairie Bank,MO,20833.0,1,0
20308,United Prairie Bank,MA,19200.0,1,0
20309,United Prairie Bank,KS,14439.0,1,0
20310,The Pueblo Bank and Trust Company,CO,61199659.75,674,0
20311,The Pueblo Bank and Trust Company,NM,370520.0,2,0
20312,The Pueblo Bank and Trust Company,KS,154473.25,1,0
20313,The Pueblo Bank and Trust Company,WA,23050.0,1,0
20314,The Pueblo Bank and Trust Company,AZ,13795.0,1,0
20315,The Pueblo Bank and Trust Company,TX,11445.82,1,0
20316,Citizens Tri-County Bank,TN,61116949.63,1756,0
20317,Citizens Tri-County Bank,GA,1681706.07,20,0
20318,Citizens Tri-County Bank,AL,229313.32,15,0
20319,Citizens Tri-County Bank,LA,102093.0,2,0
20320,Citizens Tri-County Bank,FL,41922.78,4,0
20321,Citizens Tri-County Bank,SC,41666.0,2,0
20322,Citizens Tri-County Bank,MI,33786.0,1,0
20323,Citizens Tri-County Bank,NC,24936.660000000003,2,0
20324,Citizens Tri-County Bank,VA,22349.79,3,0
20325,Citizens Tri-County Bank,IL,20528.0,1,0
20326,Citizens Tri-County Bank,MT,6250.0,1,0
20327,Trustco Bank,NY,61060928.0,862,TRST
20328,Trustco Bank,FL,7086863.0,137,TRST
20329,Trustco Bank,MA,322500.0,7,TRST
20330,Grand Bank,OK,60956664.08,748,G50.SI
20331,Grand Bank,TX,7985364.25,99,G50.SI
20332,Grand Bank,CA,1064670.42,24,G50.SI
20333,Grand Bank,FL,887613.4299999999,18,G50.SI
20334,Grand Bank,NY,814676.0,6,G50.SI
20335,Grand Bank,MO,676051.0,3,G50.SI
20336,Grand Bank,TN,576626.0,8,G50.SI
20337,Grand Bank,LA,362124.0,10,G50.SI
20338,Grand Bank,IL,317736.0,3,G50.SI
20339,Grand Bank,CO,316021.0,9,G50.SI
20340,Grand Bank,AR,268514.32,9,G50.SI
20341,Grand Bank,KS,226361.0,5,G50.SI
20342,Grand Bank,IA,157496.0,1,G50.SI
20343,Grand Bank,VA,152585.0,7,G50.SI
20344,Grand Bank,OH,82267.0,6,G50.SI
20345,Grand Bank,HI,81169.0,5,G50.SI
20346,Grand Bank,NC,59422.0,4,G50.SI
20347,Grand Bank,ID,41664.0,2,G50.SI
20348,Grand Bank,AL,41664.0,2,G50.SI
20349,Grand Bank,MI,33956.0,6,G50.SI
20350,Grand Bank,IN,30060.0,2,G50.SI
20351,Grand Bank,AZ,20833.0,1,G50.SI
20352,Grand Bank,NH,20832.0,1,G50.SI
20353,Grand Bank,WA,20832.0,1,G50.SI
20354,Grand Bank,PA,20832.0,1,G50.SI
20355,Grand Bank,UT,20175.0,1,G50.SI
20356,Grand Bank,CT,13327.0,1,G50.SI
20357,First National Bank of Scotia,NY,60874251.23,851,0
20358,First National Bank of Scotia,MA,29287.4,2,0
20359,First National Bank of Scotia,CA,24904.0,2,0
20360,Firstar Bank,OK,60849826.660000004,811,0
20361,Firstar Bank,AR,5827762.22,169,0
20362,Firstar Bank,CO,2273066.5,3,0
20363,Firstar Bank,MO,1994587.0,1,0
20364,Firstar Bank,TX,1886532.68,5,0
20365,Firstar Bank,TN,1225527.0,2,0
20366,Firstar Bank,FL,742899.5,1,0
20367,Firstar Bank,GA,711758.82,1,0
20368,Firstar Bank,CA,475415.32,4,0
20369,Firstar Bank,KS,225952.0,1,0
20370,Cumberland Valley National Bank & Trust Company,KY,60593025.34,894,0
20371,Cumberland Valley National Bank & Trust Company,TN,459334.37,4,0
20372,Cumberland Valley National Bank & Trust Company,OH,106000.0,1,0
20373,Cumberland Valley National Bank & Trust Company,NJ,97800.0,1,0
20374,Cumberland Valley National Bank & Trust Company,GA,44500.0,1,0
20375,Cumberland Valley National Bank & Trust Company,CA,21659.45,2,0
20376,Cumberland Valley National Bank & Trust Company,FL,20800.0,1,0
20377,MutualOne Bank,MA,60441352.839999996,282,0
20378,MutualOne Bank,NH,1734166.42,3,0
20379,MutualOne Bank,RI,422357.35,5,0
20380,MutualOne Bank,PA,306004.5,2,0
20381,MutualOne Bank,CT,269257.5,2,0
20382,MutualOne Bank,TX,142204.5,2,0
20383,Pointbank,TX,60214314.18,828,0
20384,Pointbank,AZ,438367.77,3,0
20385,Pointbank,OK,434711.5,1,0
20386,Pointbank,NV,292482.0,2,0
20387,Pointbank,AK,5227.5,1,0
20388,"First Bank, Upper Michigan",MI,60001623.0,749,IDFCFIRSTB.NS
20389,"First Bank, Upper Michigan",WI,2526079.07,30,IDFCFIRSTB.NS
20390,"First Bank, Upper Michigan",FL,934899.28,3,IDFCFIRSTB.NS
20391,"First Bank, Upper Michigan",NE,359057.5,2,IDFCFIRSTB.NS
20392,"First Bank, Upper Michigan",IL,41665.0,2,IDFCFIRSTB.NS
20393,"First Bank, Upper Michigan",TX,37698.25,1,IDFCFIRSTB.NS
20394,"First Bank, Upper Michigan",CO,23378.25,2,IDFCFIRSTB.NS
20395,Insbank,TN,60001500.0,302,0
20396,Insbank,LA,2352300.0,6,0
20397,Insbank,FL,1710700.0,6,0
20398,Insbank,MS,563000.0,1,0
20399,Insbank,TX,415200.0,6,0
20400,Insbank,AZ,253700.0,2,0
20401,Insbank,AL,148600.0,3,0
20402,Insbank,CA,77900.0,2,0
20403,Insbank,MI,74500.0,1,0
20404,Insbank,AR,29200.0,1,0
20405,Insbank,GA,23600.0,1,0
20406,Insbank,WA,22500.0,2,0
20407,Carver Federal Savings Bank,NY,59911286.37,402,0
20408,Carver Federal Savings Bank,NJ,390670.99,11,0
20409,Carver Federal Savings Bank,CT,63360.990000000005,6,0
20410,Flagship Bank Minnesota,MN,59858737.9,642,0
20411,Flagship Bank Minnesota,WI,692029.15,4,0
20412,Flagship Bank Minnesota,CO,20832.5,1,0
20413,Flagship Bank Minnesota,FL,7599.78,2,0
20414,The National Bank of Coxsackie,NY,59810240.0,1084,0
20415,The National Bank of Coxsackie,PA,604400.0,3,0
20416,The National Bank of Coxsackie,CA,401100.0,2,0
20417,The National Bank of Coxsackie,MT,332000.0,1,0
20418,The National Bank of Coxsackie,NJ,172900.0,8,0
20419,The National Bank of Coxsackie,CT,83480.0,10,0
20420,The National Bank of Coxsackie,FL,50200.0,2,0
20421,The National Bank of Coxsackie,MA,21600.0,2,0
20422,The National Bank of Coxsackie,SC,15000.0,4,0
20423,Frankenmuth CU,MI,59718179.53,1254,0
20424,Frankenmuth CU,CO,15470.0,1,0
20425,Frankenmuth CU,AZ,2916.67,1,0
20426,High Plains Bank,CO,59631199.2,1201,0
20427,High Plains Bank,OK,9399620.19,381,0
20428,High Plains Bank,TX,3023543.66,34,0
20429,High Plains Bank,CA,1353935.4,8,0
20430,High Plains Bank,FL,768940.0,7,0
20431,High Plains Bank,IN,343626.0,1,0
20432,High Plains Bank,KS,132460.2,8,0
20433,High Plains Bank,NC,79103.0,5,0
20434,High Plains Bank,OR,63453.0,3,0
20435,High Plains Bank,NE,47960.520000000004,2,0
20436,High Plains Bank,NY,45713.9,2,0
20437,High Plains Bank,MO,41533.0,2,0
20438,High Plains Bank,WA,34902.5,2,0
20439,High Plains Bank,MN,25533.0,2,0
20440,High Plains Bank,NM,16260.0,2,0
20441,High Plains Bank,IL,15110.0,1,0
20442,High Plains Bank,LA,8204.0,1,0
20443,High Plains Bank,MS,5062.0,1,0
20444,High Plains Bank,WY,4624.0,1,0
20445,Achieva CU,FL,59489123.85,1524,0
20446,Achieva CU,NM,3877.5,1,0
20447,Bank3,TN,59483910.22,654,0
20448,Bank3,TX,5842601.6,30,0
20449,Bank3,AR,1420801.97,28,0
20450,Bank3,MS,1076768.24,37,0
20451,Bank3,AL,645827.74,9,0
20452,Bank3,GA,626012.4400000001,8,0
20453,Bank3,CA,523411.83,11,0
20454,Bank3,FL,366983.33,7,0
20455,Bank3,NY,322978.72,6,0
20456,Bank3,KY,302827.61,12,0
20457,Bank3,MA,190902.0,2,0
20458,Bank3,NJ,175775.0,1,0
20459,Bank3,AZ,168411.38,2,0
20460,Bank3,NH,116237.5,1,0
20461,Bank3,OH,68779.76000000001,3,0
20462,Bank3,IL,41666.66,2,0
20463,Bank3,VA,39133.0,1,0
20464,Bank3,SC,30484.5,2,0
20465,Bank3,IN,28547.5,2,0
20466,Bank3,MI,26624.95,4,0
20467,Bank3,LA,26250.0,1,0
20468,Bank3,DC,20833.33,1,0
20469,Bank3,MO,20833.33,1,0
20470,Bank3,MD,20833.33,1,0
20471,Bank3,IA,13140.42,1,0
20472,Bank3,WY,12105.03,1,0
20473,Bank3,OK,8794.17,1,0
20474,Bank3,NC,3916.45,1,0
20475,Bank of Belleville,IL,59064775.0,603,0
20476,Bank of Belleville,MO,4633500.0,32,0
20477,Bank of Belleville,DC,3220000.0,1,0
20478,Bank of Belleville,TX,2014500.0,5,0
20479,Bank of Belleville,MD,49900.0,2,0
20480,"State Bank of the Lakes, National Association",IL,59001349.0,700,ZION
20481,"State Bank of the Lakes, National Association",WI,18978904.0,162,ZION
20482,"State Bank of the Lakes, National Association",NV,424860.0,2,ZION
20483,"State Bank of the Lakes, National Association",NJ,372917.0,6,ZION
20484,"State Bank of the Lakes, National Association",IA,26900.0,1,ZION
20485,"State Bank of the Lakes, National Association",CA,11322.0,1,ZION
20486,Adams Bank & Trust,CO,58951996.92,558,0
20487,Adams Bank & Trust,NE,28108793.48,1146,0
20488,Adams Bank & Trust,KS,6237295.77,114,0
20489,Adams Bank & Trust,TX,2261170.41,10,0
20490,Adams Bank & Trust,AZ,787443.62,8,0
20491,Adams Bank & Trust,NC,580800.0,2,0
20492,Adams Bank & Trust,NM,528222.08,1,0
20493,Adams Bank & Trust,WI,480042.25,7,0
20494,Adams Bank & Trust,CA,203162.16,6,0
20495,Adams Bank & Trust,FL,129050.0,2,0
20496,Adams Bank & Trust,WY,99881.8,7,0
20497,Adams Bank & Trust,SD,94169.33,6,0
20498,Adams Bank & Trust,IA,43076.0,3,0
20499,Adams Bank & Trust,MO,32337.71,2,0
20500,Adams Bank & Trust,UT,24026.0,2,0
20501,Adams Bank & Trust,OK,11873.32,2,0
20502,Adams Bank & Trust,MI,9489.8,2,0
20503,Adams Bank & Trust,AK,6932.0,1,0
20504,Adams Bank & Trust,CT,5416.67,1,0
20505,Adams Bank & Trust,ND,4600.0,1,0
20506,Royal CU,WI,58940208.95,1787,ROYALCU.BO
20507,Royal CU,MN,22046000.0,597,ROYALCU.BO
20508,Royal CU,FL,73200.0,5,ROYALCU.BO
20509,Royal CU,PA,39000.0,1,ROYALCU.BO
20510,Royal CU,OR,22200.0,2,ROYALCU.BO
20511,Royal CU,CA,20800.0,1,ROYALCU.BO
20512,Royal CU,TX,14200.0,1,ROYALCU.BO
20513,Royal CU,IL,12500.0,1,ROYALCU.BO
20514,Royal CU,TN,6600.0,1,ROYALCU.BO
20515,Royal CU,WY,4600.0,1,ROYALCU.BO
20516,Royal CU,MS,1900.0,1,ROYALCU.BO
20517,The Guilford Savings Bank,CT,58915877.05,659,0
20518,The Guilford Savings Bank,NY,17300.0,2,0
20519,North Shore Bank,WI,58854898.72,980,0
20520,North Shore Bank,IL,2789664.26,36,0
20521,North Shore Bank,AZ,125000.0,1,0
20522,North Shore Bank,FL,111838.0,2,0
20523,North Shore Bank,TX,88935.0,1,0
20524,Clear Lake Bank & Trust Company,IA,58574785.94,1006,0
20525,Clear Lake Bank & Trust Company,MN,640457.95,15,0
20526,Clear Lake Bank & Trust Company,CO,163752.05,2,0
20527,Clear Lake Bank & Trust Company,IL,104099.0,3,0
20528,Clear Lake Bank & Trust Company,WI,91163.0,4,0
20529,Clear Lake Bank & Trust Company,GA,61114.45,3,0
20530,Clear Lake Bank & Trust Company,ND,61037.0,2,0
20531,Clear Lake Bank & Trust Company,AZ,41359.0,2,0
20532,Clear Lake Bank & Trust Company,NE,40234.0,2,0
20533,Clear Lake Bank & Trust Company,MI,11275.0,2,0
20534,Clear Lake Bank & Trust Company,MO,10252.5,2,0
20535,Saratoga National Bank and Trust Company,NY,58529946.0,630,0
20536,Saratoga National Bank and Trust Company,VT,1114676.0,4,0
20537,Saratoga National Bank and Trust Company,CT,419900.0,1,0
20538,Saratoga National Bank and Trust Company,FL,27633.0,2,0
20539,Saratoga National Bank and Trust Company,PA,20833.0,1,0
20540,Vermillion State Bank,MN,58445315.81,793,0
20541,Vermillion State Bank,WI,965301.33,23,0
20542,Vermillion State Bank,KS,803755.6699999999,2,0
20543,Vermillion State Bank,NV,368312.5,5,0
20544,Vermillion State Bank,AZ,91114.5,2,0
20545,Vermillion State Bank,IA,65907.7,1,0
20546,Vermillion State Bank,FL,29665.0,1,0
20547,Vermillion State Bank,SD,20832.0,1,0
20548,Vermillion State Bank,OH,18262.0,1,0
20549,Vermillion State Bank,IL,4010.4,1,0
20550,Central Bank Illinois,IL,58367291.04,1124,0
20551,Central Bank Illinois,WI,923411.83,11,0
20552,Central Bank Illinois,WA,837833.33,2,0
20553,Central Bank Illinois,IA,498624.28,27,0
20554,Central Bank Illinois,WY,327000.0,1,0
20555,Central Bank Illinois,CO,60666.66,3,0
20556,Central Bank Illinois,IN,40981.85,2,0
20557,Central Bank Illinois,CA,20833.33,1,0
20558,Central Bank Illinois,UT,8208.52,1,0
20559,Central Bank Illinois,NC,5689.0,1,0
20560,Honor Bank,MI,58113770.9,837,0
20561,Honor Bank,FL,426291.0,1,0
20562,Honor Bank,OH,368846.15,3,0
20563,Honor Bank,IN,292344.0,2,0
20564,Honor Bank,IL,41667.0,1,0
20565,Truxton Trust Company,TN,57996514.56,367,0
20566,Truxton Trust Company,TX,570007.24,5,0
20567,Truxton Trust Company,NY,463349.74,3,0
20568,Truxton Trust Company,AL,449801.0,1,0
20569,Truxton Trust Company,AZ,418407.0,1,0
20570,Truxton Trust Company,CA,234407.0,2,0
20571,Truxton Trust Company,GA,161884.0,1,0
20572,Truxton Trust Company,NC,148949.24,6,0
20573,Truxton Trust Company,UT,95397.65,1,0
20574,Truxton Trust Company,KS,78567.82,1,0
20575,Truxton Trust Company,FL,77546.85,1,0
20576,Truxton Trust Company,LA,60415.0,3,0
20577,Truxton Trust Company,MT,53124.92,1,0
20578,Truxton Trust Company,IL,50249.76,5,0
20579,Truxton Trust Company,MI,49447.0,2,0
20580,Truxton Trust Company,MS,41666.65,2,0
20581,Pathways Financial CU,OH,57878312.84,790,0
20582,Pathways Financial CU,KY,96242.0,2,0
20583,Pathways Financial CU,CO,26000.0,2,0
20584,First National Bank and Trust Company of Ardmore,OK,57852620.85,1230,0
20585,First National Bank and Trust Company of Ardmore,CA,1738655.0,5,0
20586,First National Bank and Trust Company of Ardmore,TX,1188916.27,35,0
20587,First National Bank and Trust Company of Ardmore,KS,941043.4,6,0
20588,First National Bank and Trust Company of Ardmore,NM,181517.0,2,0
20589,First National Bank and Trust Company of Ardmore,GA,162400.0,1,0
20590,First National Bank and Trust Company of Ardmore,AR,85055.0,3,0
20591,First National Bank and Trust Company of Ardmore,FL,3722.0,1,0
20592,First Bank of Owasso,OK,57821565.26,705,0
20593,First Bank of Owasso,TX,9846572.87,99,0
20594,First Bank of Owasso,CA,6358582.44,57,0
20595,First Bank of Owasso,MO,5182514.3,12,0
20596,First Bank of Owasso,VA,4885458.43,41,0
20597,First Bank of Owasso,TN,4182265.39,22,0
20598,First Bank of Owasso,CO,3371180.97,34,0
20599,First Bank of Owasso,IL,2362468.58,20,0
20600,First Bank of Owasso,FL,2345313.43,27,0
20601,First Bank of Owasso,MD,1556583.42,5,0
20602,First Bank of Owasso,HI,1348901.0,5,0
20603,First Bank of Owasso,LA,1245386.55,10,0
20604,First Bank of Owasso,NY,1090838.54,5,0
20605,First Bank of Owasso,AZ,928371.36,17,0
20606,First Bank of Owasso,CT,656812.91,5,0
20607,First Bank of Owasso,MI,551116.4,8,0
20608,First Bank of Owasso,OH,526369.12,10,0
20609,First Bank of Owasso,MS,457500.0,2,0
20610,First Bank of Owasso,NC,439809.55,6,0
20611,First Bank of Owasso,NJ,369500.0,2,0
20612,First Bank of Owasso,IA,334637.0,2,0
20613,First Bank of Owasso,MA,324310.42,3,0
20614,First Bank of Owasso,WA,309700.0,2,0
20615,First Bank of Owasso,KS,285273.64,5,0
20616,First Bank of Owasso,GA,269958.91,10,0
20617,First Bank of Owasso,AR,234513.13,5,0
20618,First Bank of Owasso,MN,231028.33,4,0
20619,First Bank of Owasso,NV,225300.0,3,0
20620,First Bank of Owasso,NH,222300.0,2,0
20621,First Bank of Owasso,IN,132400.0,1,0
20622,First Bank of Owasso,AL,100900.0,4,0
20623,First Bank of Owasso,RI,63900.0,2,0
20624,First Bank of Owasso,PA,29600.0,1,0
20625,First Bank of Owasso,KY,28700.0,1,0
20626,First Bank of Owasso,AK,27700.0,1,0
20627,First Bank of Owasso,NM,17200.0,1,0
20628,First Bank of Owasso,OR,8512.55,2,0
20629,First Bank of Owasso,MT,8500.0,1,0
20630,Mt. McKinley Bank,AK,57735774.54,593,0
20631,Mt. McKinley Bank,WA,8250.0,1,0
20632,Mt. McKinley Bank,MN,7572.0,1,0
20633,Citizens Bank & Trust,AL,57602266.78,1219,0
20634,Citizens Bank & Trust,MO,4420405.69,150,0
20635,Citizens Bank & Trust,SC,478342.0,1,0
20636,Citizens Bank & Trust,TN,471414.43,5,0
20637,Citizens Bank & Trust,IA,414646.39,10,0
20638,Citizens Bank & Trust,NE,163526.4,7,0
20639,Citizens Bank & Trust,VA,126480.0,1,0
20640,Citizens Bank & Trust,GA,118050.0,3,0
20641,Citizens Bank & Trust,KS,103999.36,4,0
20642,Citizens Bank & Trust,TX,96580.0,2,0
20643,Citizens Bank & Trust,MD,78593.12,2,0
20644,Citizens Bank & Trust,FL,68660.0,3,0
20645,Citizens Bank & Trust,NM,20832.0,1,0
20646,Liberty Capital Bank,TX,57513846.52,383,0
20647,Liberty Capital Bank,CA,3134199.5700000003,5,0
20648,Liberty Capital Bank,AZ,1617285.67,4,0
20649,Liberty Capital Bank,NJ,876718.8,2,0
20650,Liberty Capital Bank,CO,376506.01,4,0
20651,Liberty Capital Bank,WI,200321.0,1,0
20652,Liberty Capital Bank,VA,182430.6,2,0
20653,Liberty Capital Bank,FL,105325.0,1,0
20654,Liberty Capital Bank,GA,8285.0,1,0
20655,"Titan Bank, National Association",TX,57504752.66,193,ZION
20656,"Titan Bank, National Association",CA,22616766.97,117,ZION
20657,"Titan Bank, National Association",NY,13890776.57,45,ZION
20658,"Titan Bank, National Association",MD,11835320.41,12,ZION
20659,"Titan Bank, National Association",FL,5748675.25,38,ZION
20660,"Titan Bank, National Association",NJ,4922670.2,22,ZION
20661,"Titan Bank, National Association",WA,3695508.59,8,ZION
20662,"Titan Bank, National Association",KS,3242603.0,3,ZION
20663,"Titan Bank, National Association",AZ,3143466.82,16,ZION
20664,"Titan Bank, National Association",CO,2751723.5,7,ZION
20665,"Titan Bank, National Association",CT,1983398.5,9,ZION
20666,"Titan Bank, National Association",LA,1804760.5,8,ZION
20667,"Titan Bank, National Association",NC,1581323.0,8,ZION
20668,"Titan Bank, National Association",GA,1460338.24,20,ZION
20669,"Titan Bank, National Association",MA,1271898.5,5,ZION
20670,"Titan Bank, National Association",VA,1150449.05,4,ZION
20671,"Titan Bank, National Association",PA,1115297.92,8,ZION
20672,"Titan Bank, National Association",OH,1053717.93,7,ZION
20673,"Titan Bank, National Association",IL,935910.0,12,ZION
20674,"Titan Bank, National Association",MN,685088.67,4,ZION
20675,"Titan Bank, National Association",NV,654047.5,8,ZION
20676,"Titan Bank, National Association",WY,459437.47000000003,4,ZION
20677,"Titan Bank, National Association",NM,330851.87,4,ZION
20678,"Titan Bank, National Association",MO,309551.8,4,ZION
20679,"Titan Bank, National Association",AL,259652.0,1,ZION
20680,"Titan Bank, National Association",ND,139500.0,1,ZION
20681,"Titan Bank, National Association",OR,137959.0,2,ZION
20682,"Titan Bank, National Association",DC,133482.0,3,ZION
20683,"Titan Bank, National Association",IN,132942.0,4,ZION
20684,"Titan Bank, National Association",HI,78497.5,2,ZION
20685,"Titan Bank, National Association",VT,76062.0,1,ZION
20686,"Titan Bank, National Association",DE,65547.0,1,ZION
20687,"Titan Bank, National Association",NH,62810.0,1,ZION
20688,"Titan Bank, National Association",NE,47774.0,2,ZION
20689,"Titan Bank, National Association",MI,36330.0,3,ZION
20690,"Titan Bank, National Association",TN,36278.0,2,ZION
20691,"Titan Bank, National Association",SD,22315.0,1,ZION
20692,"Titan Bank, National Association",AK,20737.0,1,ZION
20693,"Titan Bank, National Association",KY,17750.0,1,ZION
20694,"The First National Bank and Trust Co, Chickasha, Oklahoma",OK,57220409.81,1051,FODGX
20695,"The First National Bank and Trust Co, Chickasha, Oklahoma",KY,2317200.0,5,FODGX
20696,"The First National Bank and Trust Co, Chickasha, Oklahoma",TX,823245.1,6,FODGX
20697,"The First National Bank and Trust Co, Chickasha, Oklahoma",CA,113314.0,2,FODGX
20698,"The First National Bank and Trust Co, Chickasha, Oklahoma",ND,18500.0,2,FODGX
20699,"The First National Bank and Trust Co, Chickasha, Oklahoma",MS,17000.0,2,FODGX
20700,Wilson & Muir Bank & Trust Company,KY,57135818.15,939,0
20701,Wilson & Muir Bank & Trust Company,IN,540215.28,7,0
20702,Wilson & Muir Bank & Trust Company,FL,42422.12,5,0
20703,Wilson & Muir Bank & Trust Company,TX,20833.33,1,0
20704,Wilson & Muir Bank & Trust Company,AK,14500.0,1,0
20705,Wilson & Muir Bank & Trust Company,GA,10000.0,1,0
20706,The Western State Bank,KS,57017568.69,1677,0
20707,The Western State Bank,CO,1496893.89,64,0
20708,The Western State Bank,NE,922010.41,6,0
20709,The Western State Bank,TX,287641.02,8,0
20710,The Western State Bank,AR,113700.0,1,0
20711,The Western State Bank,AZ,29887.489999999998,5,0
20712,The Western State Bank,OK,28800.0,2,0
20713,The Western State Bank,MO,20833.0,1,0
20714,The Western State Bank,PA,18765.25,1,0
20715,The Western State Bank,IA,11450.0,2,0
20716,The Western State Bank,TN,8229.17,1,0
20717,The Western State Bank,NC,4650.0,1,0
20718,The Port Washington State Bank,WI,56916780.36,694,0
20719,The Port Washington State Bank,IN,1087708.07,3,0
20720,The Port Washington State Bank,FL,59047.5,3,0
20721,The Port Washington State Bank,IL,26955.0,1,0
20722,"The Security National Bank of Sioux City, Iowa",IA,56904572.09,1036,SNLC
20723,"The Security National Bank of Sioux City, Iowa",SD,16200573.26,134,SNLC
20724,"The Security National Bank of Sioux City, Iowa",NE,2393557.68,61,SNLC
20725,"The Security National Bank of Sioux City, Iowa",CO,955770.62,4,SNLC
20726,"The Security National Bank of Sioux City, Iowa",KS,510092.0,2,SNLC
20727,"The Security National Bank of Sioux City, Iowa",WI,400000.0,1,SNLC
20728,"The Security National Bank of Sioux City, Iowa",GA,127880.0,3,SNLC
20729,"The Security National Bank of Sioux City, Iowa",MN,43488.0,3,SNLC
20730,"The Security National Bank of Sioux City, Iowa",WY,41666.0,2,SNLC
20731,"The Security National Bank of Sioux City, Iowa",ND,39493.0,2,SNLC
20732,"The Security National Bank of Sioux City, Iowa",NV,33698.0,2,SNLC
20733,"The Security National Bank of Sioux City, Iowa",AZ,32498.33,2,SNLC
20734,"The Security National Bank of Sioux City, Iowa",TX,9599.58,2,SNLC
20735,Avidbank,CA,56901504.08,89,AVBH
20736,Avidbank,NJ,1526167.5,2,AVBH
20737,Avidbank,FL,669216.0,2,AVBH
20738,Avidbank,NC,600360.0,1,AVBH
20739,Avidbank,TX,535290.0,1,AVBH
20740,Avidbank,NY,488840.0,2,AVBH
20741,First Savings Bank,NV,56859926.67,490,0
20742,First Savings Bank,CA,43924477.26,128,0
20743,First Savings Bank,IN,43280309.02,475,0
20744,First Savings Bank,TX,28571126.2,246,0
20745,First Savings Bank,SD,27051100.38,756,0
20746,First Savings Bank,NM,22985432.95,480,0
20747,First Savings Bank,UT,21802500.0,13,0
20748,First Savings Bank,AZ,21211092.34,293,0
20749,First Savings Bank,OR,20237617.0,8,0
